贵阳,2022-11-05,多云,19,微风,东风
贵阳,2022-11-06,多云,22,微风,南风
贵阳,2022-11-07,多云,23,微风,南风
贵阳,2022-11-08,多云,21,微风,南风
贵阳,2022-11-09,多云,23,微风,南风
贵阳,2022-11-10,多云,23,微风,南风
安顺,2022-11-04,9999,9999,9999,9999
安顺,2022-11-05,多云,18,微风,南风
安顺,2022-11-06,多云,19,微风,南风
安顺,2022-11-07,多云,20,微风,南风
安顺,2022-11-08,多云,19,微风,南风
安顺,2022-11-09,多云,20,微风,南风
安顺,2022-11-10,多云,21,微风,南风
碧江,2022-11-04,9999,9999,9999,9999
碧江,2022-11-05,多云,20,微风,无持续风向
碧江,2022-11-06,多云,22,微风,无持续风向
碧江,2022-11-07,多云,25,微风,无持续风向
碧江,2022-11-08,阴,25,微风,无持续风向
碧江,2022-11-09,多云,25,微风,无持续风向
碧江,2022-11-10,多云,26,微风,无持续风向
毕节,2022-11-04,9999,9999,9999,9999
毕节,2022-11-05,阴,16,微风,无持续风向
毕节,2022-11-06,多云,20,微风,无持续风向
毕节,2022-11-07,多云,20,微风,无持续风向
毕节,2022-11-08,阴,21,微风,无持续风向
毕节,2022-11-09,阴,20,微风,无持续风向
毕节,2022-11-10,多云,21,微风,无持续风向
都匀,2022-11-04,9999,9999,9999,9999
都匀,2022-11-05,多云,18,微风,无持续风向
都匀,2022-11-06,晴,23,微风,无持续风向
都匀,2022-11-07,晴,25,微风,无持续风向
都匀,2022-11-08,晴,25,微风,无持续风向
都匀,2022-11-09,晴,27,微风,无持续风向
都匀,2022-11-10,晴,27,微风,无持续风向
凯里,2022-11-04,9999,9999,9999,9999
凯里,2022-11-05,多云,20,微风,北风
凯里,2022-11-06,多云,24,微风,北风
凯里,2022-11-07,多云,26,微风,北风
凯里,2022-11-08,多云,27,微风,北风
凯里,2022-11-09,多云,28,微风,北风
凯里,2022-11-10,多云,29,微风,北风
黔西,2022-11-04,9999,9999,9999,9999
黔西,2022-11-05,阴,17,微风,无持续风向
黔西,2022-11-06,多云,22,微风,无持续风向
黔西,2022-11-07,多云,21,微风,无持续风向
黔西,2022-11-08,阴,21,微风,无持续风向
黔西,2022-11-09,阴,21,微风,无持续风向
黔西,2022-11-10,多云,22,微风,无持续风向
水城,2022-11-04,9999,9999,9999,9999
水城,2022-11-05,阵雨,16,微风,东南风
水城,2022-11-06,多云,20,微风,东南风
水城,2022-11-07,多云,19,微风,东南风
水城,2022-11-08,多云,21,微风,东南风
水城,2022-11-09,多云,20,微风,东南风
水城,2022-11-10,多云,21,微风,东南风
兴义,2022-11-04,9999,9999,9999,9999
兴义,2022-11-05,多云,20,微风,东北风
兴义,2022-11-06,多云,22,微风,东南风
兴义,2022-11-07,多云,23,微风,东南风
兴义,2022-11-08,多云,23,微风,东南风
兴义,2022-11-09,多云,23,微风,东南风
兴义,2022-11-10,多云,24,微风,南风
遵义,2022-11-04,9999,9999,9999,9999
遵义,2022-11-05,小雨,17,微风,东风
遵义,2022-11-06,晴,23,微风,东风
遵义,2022-11-07,多云,24,微风,东风
遵义,2022-11-08,小雨,19,微风,东风
遵义,2022-11-09,多云,23,微风,东风
遵义,2022-11-10,多云,25,微风,东风
安龙,2022-11-04,9999,9999,9999,9999
安龙,2022-11-05,多云,20,微风,东北风
安龙,2022-11-06,多云,21,微风,东南风
安龙,2022-11-07,多云,22,微风,东南风
安龙,2022-11-08,多云,22,微风,东南风
安龙,2022-11-09,多云,23,微风,东南风
安龙,2022-11-10,多云,22,微风,南风
白云,2022-11-04,9999,9999,9999,9999
白云,2022-11-05,多云,18,微风,东风
白云,2022-11-06,多云,21,微风,南风
白云,2022-11-07,多云,22,微风,南风
白云,2022-11-08,多云,20,微风,南风
白云,2022-11-09,多云,22,微风,南风
白云,2022-11-10,多云,22,微风,南风
播州,2022-11-04,9999,9999,9999,9999
播州,2022-11-05,阴,17,微风,东风
播州,2022-11-06,晴,22,微风,东风
播州,2022-11-07,多云,23,微风,东风
播州,2022-11-08,小雨,19,微风,东风
播州,2022-11-09,多云,23,微风,东风
播州,2022-11-10,多云,25,微风,东风
册亨,2022-11-04,9999,9999,9999,9999
册亨,2022-11-05,多云,24,微风,东北风
册亨,2022-11-06,多云,26,微风,东南风
册亨,2022-11-07,多云,27,微风,东南风
册亨,2022-11-08,多云,27,微风,东南风
册亨,2022-11-09,多云,27,微风,东南风
册亨,2022-11-10,多云,28,微风,南风
长顺,2022-11-04,9999,9999,9999,9999
长顺,2022-11-05,多云,18,微风,无持续风向
长顺,2022-11-06,晴,22,微风,无持续风向
长顺,2022-11-07,晴,22,微风,无持续风向
长顺,2022-11-08,晴,23,微风,无持续风向
长顺,2022-11-09,晴,23,微风,无持续风向
长顺,2022-11-10,晴,23,微风,无持续风向
赤水,2022-11-04,9999,9999,9999,9999
赤水,2022-11-05,阴,20,微风,东风
赤水,2022-11-06,晴,25,微风,东风
赤水,2022-11-07,小雨,23,微风,东风
赤水,2022-11-08,多云,23,微风,东风
赤水,2022-11-09,多云,24,微风,东风
赤水,2022-11-10,多云,23,微风,东风
从江,2022-11-04,9999,9999,9999,9999
从江,2022-11-05,多云,26,微风,北风
从江,2022-11-06,多云,27,微风,北风
从江,2022-11-07,多云,29,微风,北风
从江,2022-11-08,多云,29,微风,北风
从江,2022-11-09,多云,30,微风,北风
从江,2022-11-10,多云,32,微风,北风
大方,2022-11-04,9999,9999,9999,9999
大方,2022-11-05,阴,14,微风,无持续风向
大方,2022-11-06,多云,18,微风,无持续风向
大方,2022-11-07,多云,19,微风,无持续风向
大方,2022-11-08,阴,19,微风,无持续风向
大方,2022-11-09,阴,18,微风,无持续风向
大方,2022-11-10,多云,20,微风,无持续风向
丹寨,2022-11-04,9999,9999,9999,9999
丹寨,2022-11-05,多云,19,微风,北风
丹寨,2022-11-06,多云,22,微风,北风
丹寨,2022-11-07,多云,24,微风,北风
丹寨,2022-11-08,多云,24,微风,北风
丹寨,2022-11-09,多云,26,微风,北风
丹寨,2022-11-10,多云,27,微风,北风
道真,2022-11-04,9999,9999,9999,9999
道真,2022-11-05,阴,18,微风,东风
道真,2022-11-06,晴,24,微风,东风
道真,2022-11-07,多云,24,微风,东风
道真,2022-11-08,小雨,20,微风,东风
道真,2022-11-09,多云,22,微风,东风
道真,2022-11-10,多云,24,微风,东风
德江,2022-11-04,9999,9999,9999,9999
德江,2022-11-05,阴,16,微风,无持续风向
德江,2022-11-06,多云,22,微风,无持续风向
德江,2022-11-07,多云,24,微风,无持续风向
德江,2022-11-08,阴,22,微风,无持续风向
德江,2022-11-09,多云,24,微风,无持续风向
德江,2022-11-10,多云,25,微风,无持续风向
独山,2022-11-04,9999,9999,9999,9999
独山,2022-11-05,多云,19,微风,无持续风向
独山,2022-11-06,晴,22,微风,无持续风向
独山,2022-11-07,晴,24,微风,无持续风向
独山,2022-11-08,晴,25,微风,无持续风向
独山,2022-11-09,晴,25,微风,无持续风向
独山,2022-11-10,晴,25,微风,无持续风向
凤冈,2022-11-04,9999,9999,9999,9999
凤冈,2022-11-05,阴,17,微风,东风
凤冈,2022-11-06,晴,23,微风,东风
凤冈,2022-11-07,多云,24,微风,东风
凤冈,2022-11-08,小雨,20,微风,东风
凤冈,2022-11-09,多云,24,微风,东风
凤冈,2022-11-10,多云,25,微风,东风
福泉,2022-11-04,9999,9999,9999,9999
福泉,2022-11-05,多云,18,微风,无持续风向
福泉,2022-11-06,晴,22,微风,无持续风向
福泉,2022-11-07,晴,24,微风,无持续风向
福泉,2022-11-08,晴,25,微风,无持续风向
福泉,2022-11-09,晴,26,微风,无持续风向
福泉,2022-11-10,晴,25,微风,无持续风向
关岭,2022-11-04,9999,9999,9999,9999
关岭,2022-11-05,多云,21,微风,南风
关岭,2022-11-06,多云,23,微风,南风
关岭,2022-11-07,多云,22,微风,南风
关岭,2022-11-08,多云,22,微风,南风
关岭,2022-11-09,多云,22,微风,南风
关岭,2022-11-10,多云,24,微风,南风
贵定,2022-11-04,9999,9999,9999,9999
贵定,2022-11-05,多云,18,微风,无持续风向
贵定,2022-11-06,晴,22,微风,无持续风向
贵定,2022-11-07,晴,23,微风,无持续风向
贵定,2022-11-08,晴,24,微风,无持续风向
贵定,2022-11-09,晴,24,微风,无持续风向
贵定,2022-11-10,晴,25,微风,无持续风向
赫章,2022-11-04,9999,9999,9999,9999
赫章,2022-11-05,阴,15,微风,无持续风向
赫章,2022-11-06,多云,19,微风,无持续风向
赫章,2022-11-07,多云,19,微风,无持续风向
赫章,2022-11-08,阴,21,微风,无持续风向
赫章,2022-11-09,阴,20,微风,无持续风向
赫章,2022-11-10,多云,22,微风,无持续风向
花溪,2022-11-04,9999,9999,9999,9999
花溪,2022-11-05,多云,20,微风,东风
花溪,2022-11-06,多云,23,微风,南风
花溪,2022-11-07,多云,24,微风,南风
花溪,2022-11-08,多云,23,微风,南风
花溪,2022-11-09,多云,24,微风,南风
花溪,2022-11-10,多云,24,微风,南风
黄平,2022-11-04,9999,9999,9999,9999
黄平,2022-11-05,多云,19,微风,北风
黄平,2022-11-06,多云,22,微风,北风
黄平,2022-11-07,多云,25,微风,北风
黄平,2022-11-08,多云,25,微风,北风
黄平,2022-11-09,多云,26,微风,北风
黄平,2022-11-10,多云,28,微风,北风
惠水,2022-11-04,9999,9999,9999,9999
惠水,2022-11-05,多云,20,微风,无持续风向
惠水,2022-11-06,晴,23,微风,无持续风向
惠水,2022-11-07,晴,24,微风,无持续风向
惠水,2022-11-08,晴,24,微风,无持续风向
惠水,2022-11-09,晴,24,微风,无持续风向
惠水,2022-11-10,晴,24,微风,无持续风向
汇川,2022-11-04,9999,9999,9999,9999
汇川,2022-11-05,小雨,16,微风,无持续风向
汇川,2022-11-06,多云,23,微风,无持续风向
汇川,2022-11-07,小雨,25,微风,无持续风向
汇川,2022-11-08,小雨,22,微风,无持续风向
汇川,2022-11-09,小雨,23,微风,无持续风向
汇川,2022-11-10,小雨,24,微风,无持续风向
剑河,2022-11-04,9999,9999,9999,9999
剑河,2022-11-05,多云,21,微风,北风
剑河,2022-11-06,多云,25,微风,北风
剑河,2022-11-07,多云,27,微风,北风
剑河,2022-11-08,多云,27,微风,北风
剑河,2022-11-09,多云,28,微风,北风
剑河,2022-11-10,多云,30,微风,北风
江口,2022-11-04,9999,9999,9999,9999
江口,2022-11-05,多云,20,微风,无持续风向
江口,2022-11-06,多云,22,微风,无持续风向
江口,2022-11-07,多云,25,微风,无持续风向
江口,2022-11-08,阴,25,微风,无持续风向
江口,2022-11-09,多云,25,微风,无持续风向
江口,2022-11-10,多云,26,微风,无持续风向
金沙,2022-11-04,9999,9999,9999,9999
金沙,2022-11-05,阴,16,微风,无持续风向
金沙,2022-11-06,多云,21,微风,无持续风向
金沙,2022-11-07,多云,23,微风,无持续风向
金沙,2022-11-08,阴,22,微风,无持续风向
金沙,2022-11-09,阴,22,微风,无持续风向
金沙,2022-11-10,多云,24,微风,无持续风向
锦屏,2022-11-04,9999,9999,9999,9999
锦屏,2022-11-05,多云,21,微风,北风
锦屏,2022-11-06,多云,24,微风,北风
锦屏,2022-11-07,多云,27,微风,北风
锦屏,2022-11-08,多云,27,微风,北风
锦屏,2022-11-09,多云,28,微风,北风
锦屏,2022-11-10,多云,30,微风,北风
开阳,2022-11-04,9999,9999,9999,9999
开阳,2022-11-05,多云,18,微风,东风
开阳,2022-11-06,多云,21,微风,南风
开阳,2022-11-07,多云,22,微风,南风
开阳,2022-11-08,多云,21,微风,南风
开阳,2022-11-09,多云,22,微风,南风
开阳,2022-11-10,多云,22,微风,南风
雷山,2022-11-04,9999,9999,9999,9999
雷山,2022-11-05,多云,21,微风,北风
雷山,2022-11-06,多云,23,微风,北风
雷山,2022-11-07,多云,25,微风,北风
雷山,2022-11-08,多云,25,微风,北风
雷山,2022-11-09,多云,27,微风,北风
雷山,2022-11-10,多云,28,微风,北风
黎平,2022-11-04,9999,9999,9999,9999
黎平,2022-11-05,多云,22,微风,北风
黎平,2022-11-06,多云,24,微风,北风
黎平,2022-11-07,多云,27,微风,北风
黎平,2022-11-08,多云,27,微风,北风
黎平,2022-11-09,多云,28,微风,北风
黎平,2022-11-10,多云,30,微风,北风
荔波,2022-11-04,9999,9999,9999,9999
荔波,2022-11-05,多云,24,微风,无持续风向
荔波,2022-11-06,晴,26,微风,无持续风向
荔波,2022-11-07,晴,27,微风,无持续风向
荔波,2022-11-08,晴,27,微风,无持续风向
荔波,2022-11-09,晴,29,微风,无持续风向
荔波,2022-11-10,晴,29,微风,无持续风向
六枝,2022-11-04,9999,9999,9999,9999
六枝,2022-11-05,多云,18,微风,东南风
六枝,2022-11-06,多云,21,微风,东南风
六枝,2022-11-07,多云,21,微风,东南风
六枝,2022-11-08,多云,21,微风,东南风
六枝,2022-11-09,多云,21,微风,东南风
六枝,2022-11-10,多云,24,微风,东南风
龙里,2022-11-04,9999,9999,9999,9999
龙里,2022-11-05,多云,18,微风,无持续风向
龙里,2022-11-06,晴,21,微风,无持续风向
龙里,2022-11-07,晴,22,微风,无持续风向
龙里,2022-11-08,晴,22,微风,无持续风向
龙里,2022-11-09,晴,23,微风,无持续风向
龙里,2022-11-10,晴,22,微风,无持续风向
罗甸,2022-11-04,9999,9999,9999,9999
罗甸,2022-11-05,多云,24,微风,无持续风向
罗甸,2022-11-06,晴,27,微风,无持续风向
罗甸,2022-11-07,晴,29,微风,无持续风向
罗甸,2022-11-08,晴,29,微风,无持续风向
罗甸,2022-11-09,晴,29,微风,无持续风向
罗甸,2022-11-10,晴,30,微风,无持续风向
麻江,2022-11-04,9999,9999,9999,9999
麻江,2022-11-05,多云,19,微风,北风
麻江,2022-11-06,多云,22,微风,北风
麻江,2022-11-07,多云,24,微风,北风
麻江,2022-11-08,多云,24,微风,北风
麻江,2022-11-09,多云,25,微风,北风
麻江,2022-11-10,多云,27,微风,北风
纳雍,2022-11-04,9999,9999,9999,9999
纳雍,2022-11-05,阴,16,微风,无持续风向
纳雍,2022-11-06,多云,20,微风,无持续风向
纳雍,2022-11-07,多云,18,微风,无持续风向
纳雍,2022-11-08,阴,19,微风,无持续风向
纳雍,2022-11-09,阴,19,微风,无持续风向
纳雍,2022-11-10,多云,20,微风,无持续风向
盘州,2022-11-04,9999,9999,9999,9999
盘州,2022-11-05,阵雨,14,微风,东南风
盘州,2022-11-06,多云,18,微风,东南风
盘州,2022-11-07,多云,18,微风,东南风
盘州,2022-11-08,多云,19,微风,东南风
盘州,2022-11-09,多云,20,微风,东南风
盘州,2022-11-10,多云,20,微风,东南风
平坝,2022-11-04,9999,9999,9999,9999
平坝,2022-11-05,多云,20,微风,南风
平坝,2022-11-06,多云,21,微风,南风
平坝,2022-11-07,多云,19,微风,南风
平坝,2022-11-08,多云,21,微风,南风
平坝,2022-11-09,多云,22,微风,南风
平坝,2022-11-10,多云,23,微风,南风
平塘,2022-11-04,9999,9999,9999,9999
平塘,2022-11-05,多云,21,微风,无持续风向
平塘,2022-11-06,晴,23,微风,无持续风向
平塘,2022-11-07,晴,26,微风,无持续风向
平塘,2022-11-08,晴,26,微风,无持续风向
平塘,2022-11-09,晴,27,微风,无持续风向
平塘,2022-11-10,晴,27,微风,无持续风向
普安,2022-11-04,9999,9999,9999,9999
普安,2022-11-05,多云,18,微风,东北风
普安,2022-11-06,多云,20,微风,东南风
普安,2022-11-07,多云,20,微风,东南风
普安,2022-11-08,多云,21,微风,东南风
普安,2022-11-09,多云,21,微风,东南风
普安,2022-11-10,多云,21,微风,南风
普定,2022-11-04,9999,9999,9999,9999
普定,2022-11-05,多云,20,微风,南风
普定,2022-11-06,多云,21,微风,南风
普定,2022-11-07,多云,21,微风,南风
普定,2022-11-08,多云,21,微风,南风
普定,2022-11-09,多云,21,微风,南风
普定,2022-11-10,多云,23,微风,南风
清镇,2022-11-04,9999,9999,9999,9999
清镇,2022-11-05,多云,19,微风,东风
清镇,2022-11-06,多云,22,微风,南风
清镇,2022-11-07,多云,23,微风,南风
清镇,2022-11-08,多云,21,微风,南风
清镇,2022-11-09,多云,22,微风,南风
清镇,2022-11-10,多云,23,微风,南风
晴隆,2022-11-04,9999,9999,9999,9999
晴隆,2022-11-05,多云,18,微风,东北风
晴隆,2022-11-06,多云,21,微风,东南风
晴隆,2022-11-07,多云,21,微风,东南风
晴隆,2022-11-08,多云,21,微风,东南风
晴隆,2022-11-09,多云,22,微风,东南风
晴隆,2022-11-10,多云,21,微风,南风
仁怀,2022-11-04,9999,9999,9999,9999
仁怀,2022-11-05,小雨,17,微风,东风
仁怀,2022-11-06,晴,25,微风,东风
仁怀,2022-11-07,多云,25,微风,东风
仁怀,2022-11-08,多云,23,微风,东风
仁怀,2022-11-09,多云,25,微风,东风
仁怀,2022-11-10,多云,26,微风,东风
三都,2022-11-04,9999,9999,9999,9999
三都,2022-11-05,多云,24,微风,无持续风向
三都,2022-11-06,晴,27,微风,无持续风向
三都,2022-11-07,晴,29,微风,无持续风向
三都,2022-11-08,晴,29,微风,无持续风向
三都,2022-11-09,晴,30,微风,无持续风向
三都,2022-11-10,晴,29,微风,无持续风向
三穗,2022-11-04,9999,9999,9999,9999
三穗,2022-11-05,多云,20,微风,北风
三穗,2022-11-06,多云,23,微风,北风
三穗,2022-11-07,多云,26,微风,北风
三穗,2022-11-08,多云,26,微风,北风
三穗,2022-11-09,多云,27,微风,北风
三穗,2022-11-10,多云,30,微风,北风
施秉,2022-11-04,9999,9999,9999,9999
施秉,2022-11-05,多云,21,微风,北风
施秉,2022-11-06,多云,24,微风,北风
施秉,2022-11-07,多云,27,微风,北风
施秉,2022-11-08,多云,27,微风,北风
施秉,2022-11-09,多云,28,微风,北风
施秉,2022-11-10,多云,29,微风,北风
石阡,2022-11-04,9999,9999,9999,9999
石阡,2022-11-05,阴,20,微风,无持续风向
石阡,2022-11-06,多云,23,微风,无持续风向
石阡,2022-11-07,多云,25,微风,无持续风向
石阡,2022-11-08,阴,24,微风,无持续风向
石阡,2022-11-09,多云,25,微风,无持续风向
石阡,2022-11-10,多云,26,微风,无持续风向
思南,2022-11-04,9999,9999,9999,9999
思南,2022-11-05,阴,18,微风,无持续风向
思南,2022-11-06,多云,22,微风,无持续风向
思南,2022-11-07,多云,24,微风,无持续风向
思南,2022-11-08,阴,23,微风,无持续风向
思南,2022-11-09,多云,24,微风,无持续风向
思南,2022-11-10,多云,25,微风,无持续风向
松桃,2022-11-04,9999,9999,9999,9999
松桃,2022-11-05,多云,20,微风,无持续风向
松桃,2022-11-06,多云,22,微风,无持续风向
松桃,2022-11-07,多云,25,微风,无持续风向
松桃,2022-11-08,阴,24,微风,无持续风向
松桃,2022-11-09,多云,25,微风,无持续风向
松桃,2022-11-10,多云,26,微风,无持续风向
绥阳,2022-11-04,9999,9999,9999,9999
绥阳,2022-11-05,小雨,17,微风,东风
绥阳,2022-11-06,晴,23,微风,东风
绥阳,2022-11-07,多云,24,微风,东风
绥阳,2022-11-08,小雨,20,微风,东风
绥阳,2022-11-09,多云,24,微风,东风
绥阳,2022-11-10,多云,25,微风,东风
台江,2022-11-04,9999,9999,9999,9999
台江,2022-11-05,多云,21,微风,北风
台江,2022-11-06,多云,24,微风,北风
台江,2022-11-07,多云,27,微风,北风
台江,2022-11-08,多云,27,微风,北风
台江,2022-11-09,多云,28,微风,北风
台江,2022-11-10,多云,30,微风,北风
天柱,2022-11-04,9999,9999,9999,9999
天柱,2022-11-05,多云,21,微风,北风
天柱,2022-11-06,多云,25,微风,北风
天柱,2022-11-07,多云,27,微风,北风
天柱,2022-11-08,多云,27,微风,北风
天柱,2022-11-09,多云,29,微风,北风
天柱,2022-11-10,多云,30,微风,北风
桐梓,2022-11-04,9999,9999,9999,9999
桐梓,2022-11-05,小雨,17,微风,东风
桐梓,2022-11-06,晴,22,微风,东风
桐梓,2022-11-07,多云,23,微风,东风
桐梓,2022-11-08,小雨,19,微风,东风
桐梓,2022-11-09,多云,22,微风,东风
桐梓,2022-11-10,多云,24,微风,东风
万山,2022-11-04,9999,9999,9999,9999
万山,2022-11-05,多云,17,微风,无持续风向
万山,2022-11-06,多云,18,微风,无持续风向
万山,2022-11-07,多云,21,微风,无持续风向
万山,2022-11-08,阴,21,微风,无持续风向
万山,2022-11-09,多云,21,微风,无持续风向
万山,2022-11-10,多云,22,微风,无持续风向
望谟,2022-11-04,9999,9999,9999,9999
望谟,2022-11-05,多云,24,微风,东北风
望谟,2022-11-06,多云,26,微风,东南风
望谟,2022-11-07,多云,27,微风,东南风
望谟,2022-11-08,多云,27,微风,东南风
望谟,2022-11-09,多云,27,微风,东南风
望谟,2022-11-10,多云,28,微风,南风
威宁,2022-11-04,9999,9999,9999,9999
威宁,2022-11-05,小雨,11,微风,无持续风向
威宁,2022-11-06,多云,16,微风,无持续风向
威宁,2022-11-07,多云,16,微风,无持续风向
威宁,2022-11-08,阴,17,微风,无持续风向
威宁,2022-11-09,阴,17,微风,无持续风向
威宁,2022-11-10,多云,18,微风,无持续风向
瓮安,2022-11-04,9999,9999,9999,9999
瓮安,2022-11-05,多云,17,微风,无持续风向
瓮安,2022-11-06,晴,22,微风,无持续风向
瓮安,2022-11-07,晴,23,微风,无持续风向
瓮安,2022-11-08,晴,23,微风,无持续风向
瓮安,2022-11-09,晴,24,微风,无持续风向
瓮安,2022-11-10,晴,24,微风,无持续风向
乌当,2022-11-04,9999,9999,9999,9999
乌当,2022-11-05,多云,20,微风,东风
乌当,2022-11-06,多云,23,微风,南风
乌当,2022-11-07,多云,24,微风,南风
乌当,2022-11-08,多云,22,微风,南风
乌当,2022-11-09,多云,23,微风,南风
乌当,2022-11-10,多云,24,微风,南风
务川,2022-11-04,9999,9999,9999,9999
务川,2022-11-05,阴,17,微风,东风
务川,2022-11-06,晴,23,微风,东风
务川,2022-11-07,多云,23,微风,东风
务川,2022-11-08,小雨,19,微风,东风
务川,2022-11-09,多云,22,微风,东风
务川,2022-11-10,多云,23,微风,东风
息烽,2022-11-04,9999,9999,9999,9999
息烽,2022-11-05,多云,19,微风,东风
息烽,2022-11-06,多云,22,微风,南风
息烽,2022-11-07,多云,23,微风,南风
息烽,2022-11-08,多云,22,微风,南风
息烽,2022-11-09,多云,23,微风,南风
息烽,2022-11-10,多云,23,微风,南风
习水,2022-11-04,9999,9999,9999,9999
习水,2022-11-05,小雨,15,微风,东风
习水,2022-11-06,晴,21,微风,东风
习水,2022-11-07,小雨,21,微风,东风
习水,2022-11-08,多云,20,微风,东风
习水,2022-11-09,多云,22,微风,东风
习水,2022-11-10,多云,21,微风,东风
兴仁,2022-11-04,9999,9999,9999,9999
兴仁,2022-11-05,多云,20,微风,东北风
兴仁,2022-11-06,多云,21,微风,东南风
兴仁,2022-11-07,多云,22,微风,东南风
兴仁,2022-11-08,多云,22,微风,东南风
兴仁,2022-11-09,多云,23,微风,东南风
兴仁,2022-11-10,多云,23,微风,南风
修文,2022-11-04,9999,9999,9999,9999
修文,2022-11-05,多云,18,微风,东风
修文,2022-11-06,多云,21,微风,南风
修文,2022-11-07,多云,22,微风,南风
修文,2022-11-08,多云,20,微风,南风
修文,2022-11-09,多云,22,微风,南风
修文,2022-11-10,多云,22,微风,南风
沿河,2022-11-04,9999,9999,9999,9999
沿河,2022-11-05,阴,17,微风,无持续风向
沿河,2022-11-06,多云,23,微风,无持续风向
沿河,2022-11-07,多云,26,微风,无持续风向
沿河,2022-11-08,阴,24,微风,无持续风向
沿河,2022-11-09,多云,26,微风,无持续风向
沿河,2022-11-10,多云,27,微风,无持续风向
印江,2022-11-04,9999,9999,9999,9999
印江,2022-11-05,阴,18,微风,无持续风向
印江,2022-11-06,多云,22,微风,无持续风向
印江,2022-11-07,多云,25,微风,无持续风向
印江,2022-11-08,阴,24,微风,无持续风向
印江,2022-11-09,多云,26,微风,无持续风向
印江,2022-11-10,多云,26,微风,无持续风向
余庆,2022-11-04,9999,9999,9999,9999
余庆,2022-11-05,阴,21,微风,东风
余庆,2022-11-06,晴,24,微风,东风
余庆,2022-11-07,多云,25,微风,东风
余庆,2022-11-08,小雨,21,微风,东风
余庆,2022-11-09,多云,25,微风,东风
余庆,2022-11-10,多云,26,微风,东风
玉屏,2022-11-04,9999,9999,9999,9999
玉屏,2022-11-05,多云,21,微风,无持续风向
玉屏,2022-11-06,多云,23,微风,无持续风向
玉屏,2022-11-07,多云,26,微风,无持续风向
玉屏,2022-11-08,阴,26,微风,无持续风向
玉屏,2022-11-09,多云,26,微风,无持续风向
玉屏,2022-11-10,多云,27,微风,无持续风向
贞丰,2022-11-04,9999,9999,9999,9999
贞丰,2022-11-05,多云,19,微风,东北风
贞丰,2022-11-06,多云,21,微风,东南风
贞丰,2022-11-07,多云,22,微风,东南风
贞丰,2022-11-08,多云,23,微风,东南风
贞丰,2022-11-09,多云,23,微风,东南风
贞丰,2022-11-10,多云,24,微风,南风
镇宁,2022-11-04,9999,9999,9999,9999
镇宁,2022-11-05,多云,20,微风,南风
镇宁,2022-11-06,多云,21,微风,南风
镇宁,2022-11-07,多云,21,微风,南风
镇宁,2022-11-08,多云,21,微风,南风
镇宁,2022-11-09,多云,21,微风,南风
镇宁,2022-11-10,多云,23,微风,南风
镇远,2022-11-04,9999,9999,9999,9999
镇远,2022-11-05,多云,21,微风,北风
镇远,2022-11-06,多云,24,微风,北风
镇远,2022-11-07,多云,27,微风,北风
镇远,2022-11-08,多云,27,微风,北风
镇远,2022-11-09,多云,28,微风,北风
镇远,2022-11-10,多云,29,微风,北风
正安,2022-11-04,9999,9999,9999,9999
正安,2022-11-05,阴,17,微风,东风
正安,2022-11-06,晴,23,微风,东风
正安,2022-11-07,多云,23,微风,东风
正安,2022-11-08,小雨,19,微风,东风
正安,2022-11-09,多云,22,微风,东风
正安,2022-11-10,多云,24,微风,东风
织金,2022-11-04,9999,9999,9999,9999
织金,2022-11-05,阴,16,微风,无持续风向
织金,2022-11-06,多云,19,微风,无持续风向
织金,2022-11-07,多云,18,微风,无持续风向
织金,2022-11-08,阴,18,微风,无持续风向
织金,2022-11-09,阴,18,微风,无持续风向
织金,2022-11-10,多云,19,微风,无持续风向
紫云,2022-11-04,9999,9999,9999,9999
紫云,2022-11-05,多云,20,微风,南风
紫云,2022-11-06,多云,22,微风,南风
紫云,2022-11-07,多云,21,微风,南风
紫云,2022-11-08,多云,21,微风,南风
紫云,2022-11-09,多云,21,微风,南风
紫云,2022-11-10,多云,23,微风,南风
岑巩,2022-11-04,9999,9999,9999,9999
岑巩,2022-11-05,多云,21,微风,北风
岑巩,2022-11-06,多云,25,微风,北风
岑巩,2022-11-07,多云,27,微风,北风
岑巩,2022-11-08,多云,27,微风,北风
岑巩,2022-11-09,多云,29,微风,北风
岑巩,2022-11-10,多云,30,微风,北风
湄潭,2022-11-04,9999,9999,9999,9999
湄潭,2022-11-05,阴,17,微风,东风
湄潭,2022-11-06,晴,23,微风,东风
湄潭,2022-11-07,多云,24,微风,东风
湄潭,2022-11-08,小雨,19,微风,东风
湄潭,2022-11-09,多云,24,微风,东风
湄潭,2022-11-10,多云,25,微风,东风
榕江,2022-11-04,9999,9999,9999,9999
榕江,2022-11-05,多云,26,微风,北风
榕江,2022-11-06,多云,27,微风,北风
榕江,2022-11-07,多云,29,微风,北风
榕江,2022-11-08,多云,29,微风,北风
榕江,2022-11-09,多云,30,微风,北风
榕江,2022-11-10,多云,32,微风,北风
成都,2022-11-06,多云,19,微风,无持续风向
成都,2022-11-07,小雨,18,微风,无持续风向
成都,2022-11-08,多云,20,微风,无持续风向
成都,2022-11-09,小雨,18,微风,无持续风向
成都,2022-11-10,小雨,17,微风,无持续风向
成都,2022-11-11,小雨,19,微风,无持续风向
成都,2022-11-12,小雨,18,微风,无持续风向
阿坝,2022-11-06,多云,15,微风,无持续风向
阿坝,2022-11-07,多云,12,微风,无持续风向
